X=-108.961 Y=-12.500 Z=95.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.101
X=-108.961 Y=-12.500 Z=65.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.151
X=-108.961 Y=-12.500 Z=35.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.200
X=-108.961 Y=-12.500 Z=5.000,X=-0.031 Y=-1.000 Z=0.000,X=0.625 Y=0.250
X=-111.399 Y=-12.260 Z=125.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.052
X=-113.744 Y=-11.548 Z=155.000,X=-0.354 Y=-0.937 Z=0.000,X=0.657 Y=0.002
X=-111.399 Y=-12.260 Z=95.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.101
X=-113.744 Y=-11.548 Z=125.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.052
X=-115.905 Y=-10.393 Z=155.000,X=-0.528 Y=-0.850 Z=0.000,X=0.672 Y=0.002
X=-111.399 Y=-12.260 Z=65.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.151
X=-113.744 Y=-11.548 Z=95.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.101
X=-115.905 Y=-10.393 Z=125.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.052
X=-117.799 Y=-8.839 Z=155.000,X=-0.685 Y=-0.732 Z=0.000,X=0.688 Y=0.002
X=-111.399 Y=-12.260 Z=35.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.200
X=-111.399 Y=-12.260 Z=5.000,X=-0.228 Y=-0.976 Z=0.000,X=0.641 Y=0.250
X=-117.799 Y=-8.839 Z=125.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.052
X=-119.354 Y=-6.945 Z=155.000,X=-0.811 Y=-0.583 Z=0.000,X=0.703 Y=0.002
X=-113.744 Y=-11.548 Z=35.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.200
X=-113.744 Y=-11.548 Z=5.000,X=-0.417 Y=-0.906 Z=0.000,X=0.657 Y=0.250
X=-113.744 Y=-11.548 Z=65.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.151
X=-115.905 Y=-10.393 Z=35.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.200
X=-115.905 Y=-10.393 Z=5.000,X=-0.583 Y=-0.811 Z=0.000,X=0.672 Y=0.250
X=-115.905 Y=-10.393 Z=65.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.151
X=-115.905 Y=-10.393 Z=95.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.101
X=-117.799 Y=-8.839 Z=95.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.101
X=-117.799 Y=-8.839 Z=65.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.151
X=-117.799 Y=-8.839 Z=35.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.200
X=-117.799 Y=-8.839 Z=5.000,X=-0.732 Y=-0.685 Z=0.000,X=0.688 Y=0.250
X=-119.354 Y=-6.945 Z=125.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.052
X=-120.509 Y=-4.784 Z=155.000,X=-0.906 Y=-0.417 Z=0.000,X=0.719 Y=0.002
X=-119.354 Y=-6.945 Z=95.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.101
X=-120.509 Y=-4.784 Z=125.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.052
X=-121.220 Y=-2.439 Z=155.000,X=-0.976 Y=-0.228 Z=0.000,X=0.734 Y=0.002
X=-119.354 Y=-6.945 Z=65.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.151
X=-120.509 Y=-4.784 Z=95.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.101
X=-121.220 Y=-2.439 Z=125.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.052
X=-121.461 Y=0.000 Z=155.000,X=-1.000 Y=-0.031 Z=0.000,X=0.750 Y=0.002
X=-119.354 Y=-6.945 Z=35.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.200
X=-119.354 Y=-6.945 Z=5.000,X=-0.850 Y=-0.528 Z=0.000,X=0.703 Y=0.250
X=-121.461 Y=0.000 Z=125.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.052
X=-121.220 Y=2.439 Z=155.000,X=-0.992 Y=0.150 Z=0.000,X=0.765 Y=0.002
X=-120.509 Y=-4.784 Z=35.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.200
X=-120.509 Y=-4.784 Z=5.000,X=-0.937 Y=-0.354 Z=0.000,X=0.719 Y=0.250
X=-120.509 Y=-4.784 Z=65.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.151
X=-121.220 Y=-2.439 Z=35.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.200
X=-121.220 Y=-2.439 Z=5.000,X=-0.984 Y=-0.165 Z=0.000,X=0.734 Y=0.250
X=-121.220 Y=-2.439 Z=65.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.151
X=-121.220 Y=-2.439 Z=95.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.101
X=-121.461 Y=0.000 Z=95.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.101
X=-121.461 Y=0.000 Z=65.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.151
X=-121.461 Y=0.000 Z=35.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.200
X=-121.461 Y=0.000 Z=5.000,X=-1.000 Y=0.016 Z=0.000,X=0.750 Y=0.250
X=-121.220 Y=2.439 Z=125.000,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.052
X=-120.509 Y=4.784 Z=155.000,X=-0.937 Y=0.339 Z=0.000,X=0.781 Y=0.002
X=-121.220 Y=2.439 Z=95.000,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.101
X=-120.509 Y=4.784 Z=125.000,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.052
X=-119.354 Y=6.945 Z=155.000,X=-0.858 Y=0.520 Z=-0.008,X=0.796 Y=0.002
X=-121.220 Y=2.439 Z=65.000,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.151
X=-120.509 Y=4.784 Z=95.000,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.101
X=-119.354 Y=6.945 Z=125.000,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.052
X=-117.799 Y=8.839 Z=155.000,X=-0.740 Y=0.677 Z=-0.008,X=0.812 Y=0.002
X=-121.220 Y=2.439 Z=35.000,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.200
X=-121.220 Y=2.439 Z=5.000,X=-0.976 Y=0.213 Z=0.000,X=0.765 Y=0.250
X=-117.799 Y=8.839 Z=125.000,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.052
X=-115.905 Y=10.393 Z=155.000,X=-0.591 Y=0.811 Z=-0.008,X=0.827 Y=0.002
X=-120.509 Y=4.784 Z=35.000,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.200
X=-120.509 Y=4.784 Z=5.000,X=-0.913 Y=0.402 Z=0.000,X=0.781 Y=0.250
X=-120.509 Y=4.784 Z=65.000,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.151
X=-119.354 Y=6.945 Z=35.000,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.200
X=-119.354 Y=6.945 Z=5.000,X=-0.819 Y=0.567 Z=0.000,X=0.796 Y=0.250
X=-119.354 Y=6.945 Z=65.000,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.151
X=-119.354 Y=6.945 Z=95.000,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.101
X=-117.799 Y=8.839 Z=95.000,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.101
X=-117.799 Y=8.839 Z=65.000,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.151
X=-117.799 Y=8.839 Z=35.000,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.200
X=-117.799 Y=8.839 Z=5.000,X=-0.693 Y=0.724 Z=-0.008,X=0.812 Y=0.250
X=-115.905 Y=10.393 Z=125.000,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.052
X=-113.744 Y=11.548 Z=155.000,X=-0.425 Y=0.906 Z=-0.008,X=0.843 Y=0.002
X=-115.905 Y=10.393 Z=95.000,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.101
X=-113.744 Y=11.548 Z=125.000,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.052
X=-111.399 Y=12.260 Z=155.000,X=-0.236 Y=0.969 Z=-0.008,X=0.858 Y=0.002
X=-115.905 Y=10.393 Z=65.000,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.151
X=-113.744 Y=11.548 Z=95.000,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.101
X=-111.399 Y=12.260 Z=125.000,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.052
X=-108.961 Y=12.500 Z=155.000,X=-0.047 Y=1.000 Z=-0.016,X=0.874 Y=0.002
X=-115.905 Y=10.393 Z=35.000,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.200
X=-115.905 Y=10.393 Z=5.000,X=-0.535 Y=0.843 Z=-0.008,X=0.827 Y=0.250
X=-108.961 Y=12.500 Z=125.000,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.052
X=-106.522 Y=12.260 Z=155.000,X=0.157 Y=0.984 Z=-0.008,X=0.889 Y=0.002
X=-113.744 Y=11.548 Z=35.000,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.200
X=-113.744 Y=11.548 Z=5.000,X=-0.362 Y=0.929 Z=-0.008,X=0.843 Y=0.250
X=-113.744 Y=11.548 Z=65.000,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.151
X=-111.399 Y=12.260 Z=35.000,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.200
X=-111.399 Y=12.260 Z=5.000,X=-0.173 Y=0.984 Z=-0.008,X=0.858 Y=0.250
X=-111.399 Y=12.260 Z=65.000,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.151
X=-111.399 Y=12.260 Z=95.000,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.101
X=-108.961 Y=12.500 Z=95.000,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.101
X=-108.961 Y=12.500 Z=65.000,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.151
X=-108.961 Y=12.500 Z=35.000,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.200
X=-108.961 Y=12.500 Z=5.000,X=0.031 Y=1.000 Z=-0.016,X=0.874 Y=0.250
X=-106.522 Y=12.260 Z=125.000,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.052
X=-104.177 Y=11.548 Z=155.000,X=0.354 Y=0.937 Z=-0.016,X=0.905 Y=0.002
X=-106.522 Y=12.260 Z=95.000,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.101
X=-104.177 Y=11.548 Z=125.000,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.052
X=-102.016 Y=10.393 Z=155.000,X=0.528 Y=0.850 Z=-0.016,X=0.920 Y=0.002
X=-106.522 Y=12.260 Z=65.000,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.151
X=-104.177 Y=11.548 Z=95.000,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.101
X=-102.016 Y=10.393 Z=125.000,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.052
X=-100.122 Y=8.839 Z=155.000,X=0.685 Y=0.732 Z=-0.016,X=0.936 Y=0.002
X=-106.522 Y=12.260 Z=35.000,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.200
X=-106.522 Y=12.260 Z=5.000,X=0.228 Y=0.976 Z=-0.016,X=0.889 Y=0.250
X=-100.122 Y=8.839 Z=125.000,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.052
X=-98.567 Y=6.945 Z=155.000,X=0.811 Y=0.583 Z=-0.016,X=0.951 Y=0.002
X=-104.177 Y=11.548 Z=35.000,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.200
X=-104.177 Y=11.548 Z=5.000,X=0.417 Y=0.906 Z=-0.016,X=0.905 Y=0.250
X=-104.177 Y=11.548 Z=65.000,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.151
X=-102.016 Y=10.393 Z=35.000,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.200
X=-102.016 Y=10.393 Z=5.000,X=0.583 Y=0.811 Z=-0.016,X=0.920 Y=0.250
X=-102.016 Y=10.393 Z=65.000,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.151
X=-102.016 Y=10.393 Z=95.000,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.101
X=-100.122 Y=8.839 Z=95.000,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.101
X=-100.122 Y=8.839 Z=65.000,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.151
X=-100.122 Y=8.839 Z=35.000,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.200
X=-100.122 Y=8.839 Z=5.000,X=0.732 Y=0.685 Z=-0.016,X=0.936 Y=0.250
X=-98.567 Y=6.945 Z=125.000,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.052
X=-97.412 Y=4.784 Z=155.000,X=0.906 Y=0.417 Z=-0.016,X=0.967 Y=0.002
X=-98.567 Y=6.945 Z=95.000,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.101
X=-97.412 Y=4.784 Z=125.000,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.052
X=-96.701 Y=2.439 Z=155.000,X=0.976 Y=0.228 Z=-0.016,X=0.982 Y=0.002
X=-98.567 Y=6.945 Z=65.000,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.151
X=-97.412 Y=4.784 Z=95.000,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.101
X=-96.701 Y=2.439 Z=125.000,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.052
X=-96.461 Y=0.000 Z=155.000,X=1.000 Y=0.031 Z=-0.016,X=0.998 Y=0.002
X=-96.461 Y=0.000 Z=125.000,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.052
X=-96.701 Y=2.439 Z=95.000,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.101
X=-96.461 Y=0.000 Z=95.000,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.101
X=-97.412 Y=4.784 Z=65.000,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.151
X=-96.701 Y=2.439 Z=65.000,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.151
X=-96.461 Y=0.000 Z=65.000,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.151
X=-98.567 Y=6.945 Z=35.000,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.200
X=-98.567 Y=6.945 Z=5.000,X=0.850 Y=0.528 Z=-0.016,X=0.951 Y=0.250
X=-97.412 Y=4.784 Z=35.000,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.200
X=-97.412 Y=4.784 Z=5.000,X=0.937 Y=0.354 Z=-0.016,X=0.967 Y=0.250
X=-96.701 Y=2.439 Z=35.000,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.200
X=-96.701 Y=2.439 Z=5.000,X=0.984 Y=0.157 Z=-0.008,X=0.982 Y=0.250
X=-96.461 Y=0.000 Z=35.000,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.200
X=-96.461 Y=0.000 Z=5.000,X=1.000 Y=-0.047 Z=-0.016,X=0.998 Y=0.250
X=124.807 Y=0.000 Z=125.000,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.052
X=124.567 Y=-2.439 Z=155.000,X=0.984 Y=-0.173 Z=-0.008,X=0.517 Y=0.002
X=124.807 Y=0.000 Z=155.000,X=1.000 Y=0.031 Z=-0.016,X=0.502 Y=0.002
X=124.567 Y=-2.439 Z=125.000,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.052
X=124.807 Y=0.000 Z=95.000,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.101
X=123.856 Y=-4.784 Z=155.000,X=0.929 Y=-0.362 Z=-0.008,X=0.533 Y=0.002
X=124.567 Y=-2.439 Z=95.000,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.101
X=124.807 Y=0.000 Z=65.000,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.151
X=123.856 Y=-4.784 Z=125.000,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.052
X=122.701 Y=-6.945 Z=155.000,X=0.843 Y=-0.535 Z=-0.008,X=0.548 Y=0.002
X=124.567 Y=-2.439 Z=65.000,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.151
X=124.807 Y=0.000 Z=35.000,X=1.000 Y=-0.008 Z=-0.008,X=0.502 Y=0.200
X=123.856 Y=-4.784 Z=95.000,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.101
X=122.701 Y=-6.945 Z=125.000,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.052
X=121.146 Y=-8.839 Z=155.000,X=0.724 Y=-0.693 Z=-0.008,X=0.564 Y=0.002
X=124.567 Y=-2.439 Z=35.000,X=0.976 Y=-0.205 Z=-0.008,X=0.517 Y=0.200
X=124.807 Y=0.000 Z=5.000,X=1.000 Y=-0.047 Z=-0.016,X=0.502 Y=0.250
X=124.567 Y=-2.439 Z=5.000,X=0.969 Y=-0.236 Z=-0.008,X=0.517 Y=0.250
X=121.146 Y=-8.839 Z=125.000,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.052
X=119.252 Y=-10.393 Z=155.000,X=0.567 Y=-0.819 Z=0.000,X=0.579 Y=0.002
X=123.856 Y=-4.784 Z=35.000,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.200
X=123.856 Y=-4.784 Z=5.000,X=0.906 Y=-0.425 Z=-0.008,X=0.533 Y=0.250
X=123.856 Y=-4.784 Z=65.000,X=0.921 Y=-0.394 Z=-0.008,X=0.533 Y=0.151
X=122.701 Y=-6.945 Z=35.000,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.200
X=122.701 Y=-6.945 Z=5.000,X=0.811 Y=-0.591 Z=-0.008,X=0.548 Y=0.250
X=122.701 Y=-6.945 Z=65.000,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.151
X=122.701 Y=-6.945 Z=95.000,X=0.827 Y=-0.567 Z=-0.008,X=0.548 Y=0.101
X=121.146 Y=-8.839 Z=95.000,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.101
X=121.146 Y=-8.839 Z=65.000,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.151
X=121.146 Y=-8.839 Z=35.000,X=0.701 Y=-0.717 Z=-0.008,X=0.564 Y=0.200
X=121.146 Y=-8.839 Z=5.000,X=0.677 Y=-0.740 Z=-0.008,X=0.564 Y=0.250
X=119.252 Y=-10.393 Z=125.000,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.052
X=117.091 Y=-11.548 Z=155.000,X=0.402 Y=-0.913 Z=0.000,X=0.595 Y=0.002
X=119.252 Y=-10.393 Z=95.000,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.101
X=117.091 Y=-11.548 Z=125.000,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.052
X=114.746 Y=-12.260 Z=155.000,X=0.213 Y=-0.976 Z=0.000,X=0.610 Y=0.002
X=119.252 Y=-10.393 Z=65.000,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.151
X=117.091 Y=-11.548 Z=95.000,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.101
X=114.746 Y=-12.260 Z=125.000,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.052
X=112.307 Y=-12.500 Z=155.000,X=0.016 Y=-1.000 Z=0.000,X=0.625 Y=0.002
X=119.252 Y=-10.393 Z=35.000,X=0.543 Y=-0.835 Z=0.000,X=0.579 Y=0.200
X=119.252 Y=-10.393 Z=5.000,X=0.520 Y=-0.858 Z=-0.008,X=0.579 Y=0.250
X=112.307 Y=-12.500 Z=125.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.052
X=109.869 Y=-12.260 Z=155.000,X=-0.165 Y=-0.984 Z=0.000,X=0.641 Y=0.002
X=117.091 Y=-11.548 Z=35.000,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.200
X=117.091 Y=-11.548 Z=5.000,X=0.339 Y=-0.937 Z=0.000,X=0.595 Y=0.250
X=117.091 Y=-11.548 Z=65.000,X=0.370 Y=-0.929 Z=0.000,X=0.595 Y=0.151
X=114.746 Y=-12.260 Z=35.000,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.200
X=114.746 Y=-12.260 Z=5.000,X=0.150 Y=-0.992 Z=0.000,X=0.610 Y=0.250
X=114.746 Y=-12.260 Z=65.000,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.151
X=114.746 Y=-12.260 Z=95.000,X=0.181 Y=-0.984 Z=0.000,X=0.610 Y=0.101
X=112.307 Y=-12.500 Z=95.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.101
X=112.307 Y=-12.500 Z=65.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.151
X=112.307 Y=-12.500 Z=35.000,X=0.000 Y=-1.000 Z=0.000,X=0.625 Y=0.200
X=112.307 Y=-12.500 Z=5.000,X=-0.031 Y=-1.000 Z=0.000,X=0.625 Y=0.250
X=109.869 Y=-12.260 Z=125.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.052
X=107.524 Y=-11.548 Z=155.000,X=-0.354 Y=-0.937 Z=0.000,X=0.657 Y=0.002
X=109.869 Y=-12.260 Z=95.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.101
X=107.524 Y=-11.548 Z=125.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.052
X=105.363 Y=-10.393 Z=155.000,X=-0.528 Y=-0.850 Z=0.000,X=0.672 Y=0.002
X=109.869 Y=-12.260 Z=65.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.151
X=107.524 Y=-11.548 Z=95.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.101
X=105.363 Y=-10.393 Z=125.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.052
X=103.469 Y=-8.839 Z=155.000,X=-0.685 Y=-0.732 Z=0.000,X=0.688 Y=0.002
X=109.869 Y=-12.260 Z=35.000,X=-0.197 Y=-0.976 Z=0.000,X=0.641 Y=0.200
X=109.869 Y=-12.260 Z=5.000,X=-0.228 Y=-0.976 Z=0.000,X=0.641 Y=0.250
X=103.469 Y=-8.839 Z=125.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.052
X=101.914 Y=-6.945 Z=155.000,X=-0.811 Y=-0.583 Z=0.000,X=0.703 Y=0.002
X=107.524 Y=-11.548 Z=35.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.200
X=107.524 Y=-11.548 Z=5.000,X=-0.417 Y=-0.906 Z=0.000,X=0.657 Y=0.250
X=107.524 Y=-11.548 Z=65.000,X=-0.386 Y=-0.921 Z=0.000,X=0.657 Y=0.151
X=105.363 Y=-10.393 Z=35.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.200
X=105.363 Y=-10.393 Z=5.000,X=-0.583 Y=-0.811 Z=0.000,X=0.672 Y=0.250
X=105.363 Y=-10.393 Z=65.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.151
X=105.363 Y=-10.393 Z=95.000,X=-0.559 Y=-0.827 Z=0.000,X=0.672 Y=0.101
X=103.469 Y=-8.839 Z=95.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.101
X=103.469 Y=-8.839 Z=65.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.151
X=103.469 Y=-8.839 Z=35.000,X=-0.709 Y=-0.709 Z=0.000,X=0.688 Y=0.200
X=103.469 Y=-8.839 Z=5.000,X=-0.732 Y=-0.685 Z=0.000,X=0.688 Y=0.250
X=101.914 Y=-6.945 Z=125.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.052
X=100.759 Y=-4.784 Z=155.000,X=-0.906 Y=-0.417 Z=0.000,X=0.719 Y=0.002
X=101.914 Y=-6.945 Z=95.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.101
X=100.759 Y=-4.784 Z=125.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.052
X=100.048 Y=-2.439 Z=155.000,X=-0.976 Y=-0.228 Z=0.000,X=0.734 Y=0.002
X=101.914 Y=-6.945 Z=65.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.151
X=100.759 Y=-4.784 Z=95.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.101
X=100.048 Y=-2.439 Z=125.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.052
X=99.807 Y=0.000 Z=155.000,X=-1.000 Y=-0.031 Z=0.000,X=0.750 Y=0.002
X=101.914 Y=-6.945 Z=35.000,X=-0.827 Y=-0.559 Z=0.000,X=0.703 Y=0.200
X=101.914 Y=-6.945 Z=5.000,X=-0.850 Y=-0.528 Z=0.000,X=0.703 Y=0.250
X=99.807 Y=0.000 Z=125.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.052
X=100.048 Y=2.439 Z=155.000,X=-0.992 Y=0.150 Z=0.000,X=0.765 Y=0.002
X=100.759 Y=-4.784 Z=35.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.200
X=100.759 Y=-4.784 Z=5.000,X=-0.937 Y=-0.354 Z=0.000,X=0.719 Y=0.250
X=100.759 Y=-4.784 Z=65.000,X=-0.921 Y=-0.386 Z=0.000,X=0.719 Y=0.151
X=100.048 Y=-2.439 Z=35.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.200
X=100.048 Y=-2.439 Z=5.000,X=-0.984 Y=-0.165 Z=0.000,X=0.734 Y=0.250
X=100.048 Y=-2.439 Z=65.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.151
X=100.048 Y=-2.439 Z=95.000,X=-0.976 Y=-0.197 Z=0.000,X=0.734 Y=0.101
X=99.807 Y=0.000 Z=95.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.101
X=99.807 Y=0.000 Z=65.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.151
X=99.807 Y=0.000 Z=35.000,X=-1.000 Y=0.000 Z=0.000,X=0.750 Y=0.200
X=99.807 Y=0.000 Z=5.000,X=-1.000 Y=0.016 Z=0.000,X=0.750 Y=0.250
X=100.048 Y=2.439 Z=125.000,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.052
